,name,link,price,closest_town,region,total_len,easy_len,intermediate_len,difficult_len,geometry,state,website,Latitude,Longtitude,date,time,weather_lat,weather_lon,temperature,feels_like,temp_min,temp_max,temp_description,humidity,cloudiness,wind_speed,daily_chance_snow,hourly_chance_snow
251,Wolf Ridge,https://www.skiresort.info/ski-resort/wolf-ridge/,65.0,Mars Hill,North Carolina,6.0,3.0,2.0,1.0,,,,,,02/23/21,22:43:00,35.8265,-82.5493,41.68399999999999,36.28399999999999,39.00200000000007,44.00600000000003,few clouds,55.0,17.0,0.89,0.0,0.0
252,Alpine Valley – White Lake,https://www.skiresort.info/ski-resort/alpine-valley-white-lake/,58.0,White Lake,Michigan,5.8,2.4,1.6,1.8,,,,,,02/23/21,23:43:00,45.3668,-76.4994,35.006000000000036,26.114000000000033,33.998000000000026,35.996000000000045,broken clouds,89.0,76.0,4.23,34.0,43.0
253,Hunt Hollow Ski Club,https://www.skiresort.info/ski-resort/hunt-hollow-ski-club/,58.0,Naples,Finger Lakes,5.0,2.0,2.0,1.0,,,,,,02/23/21,05:43:00,40.8333,14.25,48.05600000000002,46.994000000000064,41.0,51.99800000000002,clear sky,100.0,0.0,0.51,0.0,0.0
254,Paoli Peaks,https://www.skiresort.info/ski-resort/paoli-peaks/,45.0,Paoli,Indiana,6.6,2.6,3.0,1.0,"[-86.5111181, 38.55693147857143]",,http://www.paolipeaks.com/,-86.5111181,38.55693147857143,02/23/21,05:43:00,40.042,-75.4763,37.45400000000005,30.596000000000053,35.006000000000036,41.0,clear sky,65.0,1.0,2.06,0.0,0.0
255,Mad River Mountain,https://www.skiresort.info/ski-resort/mad-river-mountain/,49.0,Zanesfield,Ohio,6.3,3.0,2.0,1.3,"[-83.67607720526314, 40.31613978157895]",Ohio,,-83.67607720526314,40.31613978157895,02/23/21,23:43:00,40.3384,-83.6772,33.71000000000008,24.06200000000005,32.0,35.6,clear sky,87.0,1.0,4.63,0.0,0.0
256,Crystal Mountain (MI),https://www.skiresort.info/ski-resort/crystal-mountain-mi/,79.0,Thompsonville,Michigan,4.9,1.2,2.3,1.4,,,,,,02/23/21,23:43:00,41.997,-72.59899999999999,39.6680000000001,29.42600000000009,39.00200000000007,41.0,overcast clouds,70.0,90.0,5.14,0.0,0.0
257,Nashoba Valley,https://www.skiresort.info/ski-resort/nashoba-valley/,58.0,Westford,Massachusetts,5.8,1.0,3.0,1.8,,,,,,02/23/21,23:43:00,42.5793,-71.4378,35.276000000000096,25.988000000000053,33.008,37.99400000000007,scattered clouds,75.0,40.0,4.12,0.0,52.0
258,Granite Gorge,https://www.skiresort.info/ski-resort/granite-gorge/,30.0,Keene,New Hampshire,6.0,3.0,2.0,1.0,"[-72.21227645874, 42.970994351276985]",New Hampshire,,-72.21227645874,42.970994351276985,02/23/21,23:43:00,42.9337,-72.2781,32.57600000000009,26.492,32.0,33.998000000000026,overcast clouds,100.0,90.0,2.06,18.0,27.0
259,Bryce Resort,https://www.skiresort.info/ski-resort/bryce-resort/,,Harrisonburg,Virginia,5.0,2.0,2.8,0.2,"[-78.76661840483877, 38.81363279112901]",Virginia,http://www.bryceresort.com/Home.aspx,-78.76661840483877,38.81363279112901,02/23/21,23:43:00,38.4496,-78.8689,36.35600000000003,28.32800000000007,35.006000000000036,39.2,clear sky,56.0,1.0,2.57,0.0,0.0
260,King Pine – Purity Spring Resort,https://www.skiresort.info/ski-resort/king-pine-purity-spring-resort/,58.0,East Madison,New Hampshire,5.3,2.8,1.5,1.0,,,,,,02/23/21,23:43:00,43.8606,-71.0881,34.86200000000006,28.526000000000092,33.998000000000026,35.6,overcast clouds,69.0,90.0,1.54,8.0,47.0
261,Pine Knob,https://www.skiresort.info/ski-resort/pine-knob/,57.0,Clarkston,Michigan,5.0,1.0,2.5,1.5,,,,,,02/23/21,04:43:00,33.8096,-84.2396,47.67800000000007,42.62000000000006,44.6,51.99800000000002,clear sky,65.0,1.0,1.74,0.0,0.0
262,Pajarito Mountain,https://www.skiresort.info/ski-resort/pajarito-mountain/,49.0,Los Alamos,New Mexico,26.0,8.0,12.0,6.0,"[-106.39205836478088, 35.89077152616687]",New Mexico,,-106.39205836478088,35.89077152616687,02/23/21,21:43:00,35.8881,-106.307,36.968000000000096,28.760000000000087,33.008,42.8,clear sky,36.0,1.0,2.06,0.0,0.0
263,Pajarito Mountain,https://www.skiresort.info/ski-resort/pajarito-mountain/,49.0,Los Alamos,New Mexico,26.0,8.0,12.0,6.0,"[-106.39027777777997, 35.89416666666698]",New Mexico,,-106.39027777777997,35.89416666666698,02/23/21,21:43:00,35.8881,-106.307,36.968000000000096,28.760000000000087,33.008,42.8,clear sky,36.0,1.0,2.06,0.0,0.0
264,Mont Ripley,https://www.skiresort.info/ski-resort/mont-ripley/,52.0,Hancock,Michigan,6.9,2.0,2.2,2.7,"[-88.55979878571426, 47.1300279]",Michigan,,-88.55979878571426,47.1300279,02/23/21,23:43:00,41.0167,-83.6666,34.772000000000034,24.98000000000004,32.0,35.996000000000045,clear sky,80.0,1.0,4.63,8.0,41.0
265,Mount Pleasant,https://www.skiresort.info/ski-resort/mount-pleasant/,38.0,Cambridge Springs,Pennsylvania,5.0,2.0,2.0,1.0,,,,,,02/23/21,23:43:00,41.8037,-80.0564,34.28600000000007,25.880000000000038,33.998000000000026,35.006000000000036,overcast clouds,83.0,98.0,3.58,38.0,67.0
266,Quechee Lakes Ski Area,https://www.skiresort.info/ski-resort/quechee-lakes-ski-area/,49.0,White River Junction,Vermont,5.0,2.0,2.5,0.5,,,,,,02/23/21,23:43:00,43.648999999999994,-72.3193,33.8,26.43800000000005,30.992,37.4,overcast clouds,70.0,90.0,2.29,32.0,71.0
267,Mountain High North,https://www.skiresort.info/ski-resort/mountain-high-north/,84.0,Wrightwood,California,5.0,2.0,3.0,0.0,,,,,,02/23/21,20:43:00,34.3608,-117.6334,48.14600000000005,42.72800000000007,41.0,55.00400000000007,scattered clouds,51.0,31.0,1.34,0.0,0.0
268,Hidden Valley (MO),https://www.skiresort.info/ski-resort/hidden-valley-mo/,49.0,Eureka,Missouri,4.0,1.0,2.0,1.0,,,,,,02/23/21,20:43:00,40.8021,-124.1637,45.392,39.776000000000096,42.008,48.00200000000007,clear sky,81.0,0.0,2.68,0.0,0.0
269,Mt. Brighton,https://www.skiresort.info/ski-resort/mt-brighton/,59.0,Brighton,Michigan,6.2,1.0,3.5,1.7,"[-83.8089685705089, 42.53943325248633]",Michigan,,-83.8089685705089,42.53943325248633,02/23/21,04:43:00,50.8284,-0.1395,50.990000000000016,45.6260000000001,50.0,51.99800000000002,overcast clouds,84.0,100.0,3.58,0.0,0.0
270,Mount Peter,https://www.skiresort.info/ski-resort/mount-peter/,62.0,Warwick,Hudson Valley,3.8,1.0,2.0,0.8,,,,,,02/23/21,23:43:00,41.7001,-71.4162,38.19199999999999,32.162000000000056,37.4,39.2,broken clouds,81.0,75.0,2.06,0.0,0.0
271,Nordic Mountain,https://www.skiresort.info/ski-resort/nordic-mountain/,47.0,Wild Rose,Wisconsin,6.5,2.0,3.0,1.5,,,,,,02/23/21,22:43:00,44.1786,-89.249,36.26600000000001,27.014000000000035,33.998000000000026,37.4,overcast clouds,70.0,90.0,4.02,8.0,27.0
272,Seven Oaks,https://www.skiresort.info/ski-resort/seven-oaks/,40.0,Boone,Iowa,4.0,1.5,2.0,0.5,,,,,,02/23/21,23:43:00,39.0334,-92.3335,51.512000000000064,43.430000000000035,51.008,51.8,clear sky,46.0,1.0,3.51,0.0,0.0
273,Ober Gatlinburg,https://www.skiresort.info/ski-resort/ober-gatlinburg/,65.0,Gatlinburg,Tennessee,6.2,0.7,4.2,1.3,,,,,,02/23/21,23:43:00,35.7143,-83.5102,39.72200000000004,34.25,35.996000000000045,42.008,clear sky,81.0,1.0,1.79,0.0,0.0
274,Wilmot Mountain,https://www.skiresort.info/ski-resort/wilmot-mountain/,68.0,Wilmot,Wisconsin,4.0,1.4,1.6,1.0,"[-88.19061113611112, 42.497832860185184]",Wisconsin,,-88.19061113611112,42.497832860185184,02/23/21,15:44:00,43.4517,-71.9137,32.84600000000005,28.130000000000038,30.992,33.998000000000026,broken clouds,96.0,63.0,0.89,0.0,0.0
275,Moose Mountain,https://www.skiresort.info/ski-resort/moose-mountain/,40.0,Fairbanks,Alaska,25.0,3.0,12.0,10.0,"[-147.97399520873995, 64.944268838489]",Alaska,http://www.shredthemoose.com,-147.97399520873995,64.944268838489,02/23/21,19:43:00,64.8378,-147.7164,1.1480000000000246,-6.051999999999977,-0.003999999999948045,3.002000000000077,light snow,71.0,90.0,0.53,20.0,0.0
276,Moose Mountain,https://www.skiresort.info/ski-resort/moose-mountain/,40.0,Fairbanks,Alaska,25.0,3.0,12.0,10.0,"[-71.07935428619398, 43.539091555952986]",New Hampshire,,-71.07935428619398,43.539091555952986,02/23/21,19:43:00,64.8378,-147.7164,1.1480000000000246,-6.051999999999977,-0.003999999999948045,3.002000000000077,light snow,71.0,90.0,0.53,20.0,0.0
277,Shanty Creek Resorts – Summit Mountain,https://www.skiresort.info/ski-resort/shanty-creek-resorts-summit-mountain/,73.0,Bellaire,Michigan,4.0,0.8,2.5,0.7,,,,,,02/23/21,22:43:00,29.7058,-95.4588,59.95400000000005,50.95400000000005,57.992,62.00600000000003,broken clouds,82.0,75.0,8.23,0.0,0.0
278,Hilltop – Anchorage,https://www.skiresort.info/ski-resort/hilltop-anchorage/,34.0,Anchorage,Alaska,5.0,4.0,1.0,0.0,,,,,,02/23/21,19:42:00,61.2181,-149.9003,15.674000000000017,7.754000000000055,15.008000000000004,17.99600000000005,overcast clouds,67.0,90.0,1.54,0.0,0.0
279,Snowstar,https://www.skiresort.info/ski-resort/snowstar/,35.0,Andalusia,Illinois,4.0,0.5,1.5,2.0,,,,,,02/23/21,06:44:00,31.3085,-86.4833,52.286000000000065,47.55200000000008,48.00200000000007,55.4,clear sky,50.0,1.0,1.19,0.0,0.0
280,Mystic Mountain – Farmington,https://www.skiresort.info/ski-resort/mystic-mountain-farmington/,43.0,Farmington,Pennsylvania,3.9,2.3,1.0,0.6,,,,,,02/23/21,23:44:00,36.7281,-108.2187,42.008,32.702000000000076,41.0,42.99800000000002,clear sky,45.0,1.0,3.6,0.0,0.0
281,Mt. Ashwabay – Salmo,https://www.skiresort.info/ski-resort/mt-ashwabay-salmo/,24.0,Salmo,Wisconsin,4.0,1.5,1.2,1.3,,,,,,02/23/21,20:44:00,49.1999,-117.2689,32.0,27.05,32.0,32.0,overcast clouds,80.0,100.0,0.51,0.0,0.0
282,Snow Creek,https://www.skiresort.info/ski-resort/snow-creek/,47.0,Weston,Missouri,3.2,1.3,1.8,0.1,"[-94.96950136046512, 39.465580605813955]",Missouri,,-94.96950136046512,39.465580605813955,02/23/21,06:43:00,26.1004,-80.3998,71.816,72.392,71.00600000000003,73.00400000000005,clear sky,78.0,1.0,3.6,0.0,0.0
283,Snow Creek,https://www.skiresort.info/ski-resort/snow-creek/,47.0,Weston,Missouri,3.2,1.3,1.8,0.1,"[-94.968631267548, 39.465238458164]",Missouri,http://skisnowcreek.com/,-94.968631267548,39.465238458164,02/23/21,06:43:00,26.1004,-80.3998,71.816,72.392,71.00600000000003,73.00400000000005,clear sky,78.0,1.0,3.6,0.0,0.0
284,Antelope Butte,https://www.skiresort.info/ski-resort/antelope-butte/,20.0,Sheridan,Wyoming,20.0,4.0,10.0,6.0,,,,,,02/23/21,21:44:00,44.8333,-106.9173,27.536000000000072,16.664000000000033,26.6,28.994000000000078,clear sky,50.0,1.0,4.12,39.0,0.0
285,Wild Mountain,https://www.skiresort.info/ski-resort/wild-mountain/,56.0,Taylors Falls,Minnesota,4.8,1.1,1.6,2.1,,,,,,02/23/21,22:44:00,45.4019,-92.6525,35.06000000000007,27.140000000000025,33.998000000000026,35.996000000000045,light snow,93.0,90.0,3.6,27.0,75.0
286,Powder Ridge,https://www.skiresort.info/ski-resort/powder-ridge/,48.0,Kimball,Minnesota,4.0,2.0,1.5,0.5,"[-94.30815931999997, 45.34353101]",Minnesota,,-94.30815931999997,45.34353101,02/23/21,20:44:00,41.2,-103.7172,30.2,18.35600000000003,30.2,30.2,overcast clouds,74.0,90.0,5.66,0.0,0.0
287,Treetops,https://www.skiresort.info/ski-resort/treetops/,,Gaylord,Michigan,4.4,0.3,1.9,2.2,,,,,,02/23/21,23:43:00,45.0275,-84.6748,32.918000000000085,26.6,32.0,33.8,light snow,75.0,75.0,1.54,0.0,0.0
288,Lost Valley,https://www.skiresort.info/ski-resort/lost-valley/,55.0,Auburn,Maine,2.0,1.0,0.5,0.5,"[-88.22683453559897, 42.435073793684]",Illinois,,-88.22683453559897,42.435073793684,02/23/21,22:44:00,47.3073,-122.2284,36.8600000000001,30.830000000000037,33.008,39.992,light rain,100.0,90.0,2.57,0.0,0.0
289,Summit Ski Area at Mt. Hood,https://www.skiresort.info/ski-resort/summit-ski-area-at-mt-hood/,36.0,Governemt Camp,Oregon,4.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
290,Skeetawk – Hatcher Pass,https://www.skiresort.info/ski-resort/skeetawk-hatcher-pass/,39.0,,Alaska,2.5,1.0,0.8,0.7,,,,,,,,,,,,,,,,,,,
291,Great Bear Ski Valley,https://www.skiresort.info/ski-resort/great-bear-ski-valley/,29.0,Sioux Falls,South Dakota,3.8,2.6,1.2,0.0,,,,,,02/23/21,22:44:00,43.55,-96.7003,38.732000000000006,31.19000000000002,37.99400000000007,39.2,few clouds,75.0,20.0,3.09,0.0,0.0
292,Dartmouth Skiway,https://www.skiresort.info/ski-resort/dartmouth-skiway/,50.0,Hanover,New Hampshire,16.0,4.0,8.0,4.0,"[-72.09867614047621, 43.78537507619051]",New Hampshire,,-72.09867614047621,43.78537507619051,02/23/21,05:44:00,52.3705,9.7332,52.17800000000007,47.732000000000006,51.008,53.00600000000003,clear sky,76.0,0.0,2.57,0.0,0.0
293,McIntyre,https://www.skiresort.info/ski-resort/mcintyre/,38.0,Manchester,New Hampshire,3.0,2.5,0.5,0.0,,,,,,02/23/21,04:43:00,53.4809,-2.2374,53.34800000000003,47.48000000000004,51.99800000000002,53.996000000000045,light rain,87.0,90.0,4.63,0.0,0.0
294,Stagecoach Mountain  (temporarily closed),https://www.skiresort.info/ski-resort/stagecoach-mountain/,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,
295,Elko Snobowl,https://www.skiresort.info/ski-resort/elko-snobowl/,20.0,Elko,Nevada,3.0,1.5,1.5,0.0,,,,,,02/23/21,20:44:00,41.0002,-115.5012,30.794000000000075,20.67800000000007,28.994000000000078,33.8,clear sky,47.0,1.0,3.6,0.0,0.0
296,Little Switzerland,https://www.skiresort.info/ski-resort/little-switzerland/,46.0,Slinger,Wisconsin,3.0,1.1,1.3,0.6,"[-88.27628304462806, 43.336892179338804]",Wisconsin,http://www.littleswitz.com/,-88.27628304462806,43.336892179338804,02/23/21,22:44:00,43.3336,-88.2862,36.788000000000046,30.182000000000013,35.996000000000045,37.004000000000055,overcast clouds,78.0,100.0,2.24,0.0,23.0
297,Chester Bowl,https://www.skiresort.info/ski-resort/chester-bowl/,15.0,Duluth,Minnesota,1.3,0.3,0.5,0.5,,,,,,02/23/21,22:43:00,46.7833,-92.1066,34.556000000000026,27.140000000000025,32.0,37.4,light snow,75.0,90.0,2.57,24.0,23.0
298,Blacktail Mountain,https://www.skiresort.info/ski-resort/blacktail-mountain/,42.0,Kalispell,Montana,17.0,3.0,11.0,3.0,,,,,,02/23/21,21:44:00,48.1958,-114.3129,27.554000000000052,21.14600000000005,26.6,28.00400000000005,few clouds,68.0,20.0,1.01,33.0,58.0
299,Otis Ridge,https://www.skiresort.info/ski-resort/otis-ridge/,40.0,Otis,Massachusetts,3.7,1.2,1.5,1.0,"[-73.10082380724637, 42.195345504347834]",Massachusetts,http://www.otisridge.com/,-73.10082380724637,42.195345504347834,02/23/21,00:44:00,42.1932,-73.0918,35.041999999999994,29.67800000000007,33.998000000000026,35.996000000000045,overcast clouds,86.0,86.0,1.34,21.0,0.0
300,Turner Mountain,https://www.skiresort.info/ski-resort/turner-mountain/,38.0,Libby,Montana,13.8,2.1,5.5,6.2,"[-115.64185039407413, 48.60610632333338]",Montana,,-115.64185039407413,48.60610632333338,02/23/21,12:44:00,48.3883,-115.556,28.382000000000016,22.94600000000005,26.996000000000052,30.2,clear sky,80.0,1.0,0.58,0.0,0.0
301,Turner Mountain,https://www.skiresort.info/ski-resort/turner-mountain/,38.0,Libby,Montana,13.8,2.1,5.5,6.2,"[-115.63055555556, 48.60500000000001]",Montana,,-115.63055555556,48.60500000000001,02/23/21,12:44:00,48.3883,-115.556,28.382000000000016,22.94600000000005,26.996000000000052,30.2,clear sky,80.0,1.0,0.58,0.0,0.0
302,Frost Fire Mountain,https://www.skiresort.info/ski-resort/frost-fire-mountain/,37.0,Walhalla,North Dakota,1.5,0.7,0.6,0.2,,,,,,02/23/21,15:44:00,34.7648,-83.064,45.71600000000001,38.642,39.00200000000007,51.99800000000002,clear sky,40.0,1.0,1.87,0.0,0.0
303,Sawmill Mountain Resort,https://www.skiresort.info/ski-resort/sawmill-mountain-resort/,44.0,Morris,Pennsylvania,4.4,0.9,2.5,1.0,,,,,,02/23/21,23:44:00,40.8334,-74.5329,38.498000000000026,27.212000000000053,37.004000000000055,41.0,clear sky,65.0,1.0,5.66,0.0,0.0
304,Kendall Mountain – Silverton,https://www.skiresort.info/ski-resort/kendall-mountain-silverton/,25.0,Silverton,Colorado,1.7,1.0,0.5,0.2,,,,,,02/23/21,15:14:00,45.0051,-122.7832,40.04600000000005,34.898000000000025,37.99400000000007,42.008,overcast clouds,75.0,99.0,1.34,0.0,0.0
305,Blue Mountain,https://www.skiresort.info/ski-resort/blue-mountain/,65.0,Allentown,Pennsylvania,18.0,10.0,6.0,2.0,"[-109.43329095840002, 37.86220832212802]",Utah,,-109.43329095840002,37.86220832212802,02/23/21,23:43:00,40.6084,-75.4902,40.694000000000074,32.28800000000005,39.992,41.0,clear sky,65.0,1.0,3.6,0.0,0.0
306,Mt. Holiday,https://www.skiresort.info/ski-resort/mt-holiday/,34.0,Traverse City,Michigan,4.5,1.0,2.0,1.5,,,,,,02/23/21,23:44:00,44.7631,-85.6206,36.01400000000003,27.896000000000054,32.0,39.2,overcast clouds,70.0,90.0,3.09,34.0,70.0
307,Howelsen Hill – Steamboat Springs,https://www.skiresort.info/ski-resort/howelsen-hill-steamboat-springs/,25.0,Steamboat Springs,Colorado,4.0,1.7,1.5,0.8,,,,,,02/23/21,21:42:00,40.485,-106.8317,22.244000000000078,14.144000000000071,12.2,26.6,overcast clouds,43.0,90.0,1.54,28.0,0.0
308,Sunburst,https://www.skiresort.info/ski-resort/sunburst/,44.0,Kewaskum,Wisconsin,3.0,0.5,1.5,1.0,,,,,,02/23/21,22:44:00,43.5208,-88.229,36.51800000000009,30.506000000000032,35.6,37.004000000000055,overcast clouds,87.0,90.0,2.06,31.0,90.0
309,Mt. Jefferson,https://www.skiresort.info/ski-resort/mt-jefferson/,25.0,Lee,Maine,9.5,3.0,4.0,2.5,,,,,,02/23/21,23:44:00,26.566999999999997,-81.8831,67.06400000000004,69.08000000000004,64.99400000000007,69.00800000000001,clear sky,88.0,1.0,2.06,0.0,0.0
310,Trollhaugen,https://www.skiresort.info/ski-resort/trollhaugen/,54.0,Dresser,Wisconsin,4.9,2.5,1.5,0.9,,,,,,02/23/21,20:44:00,45.3561,-92.6335,35.15,27.248000000000022,33.998000000000026,35.996000000000045,light snow,93.0,90.0,3.6,0.0,0.0
311,Alpine Valley Ohio,https://www.skiresort.info/ski-resort/alpine-valley-ohio/,45.0,Chesterland,Ohio,2.6,1.2,1.2,0.2,,,,,,02/23/21,23:44:00,41.5223,-81.3379,37.598000000000035,28.382000000000016,35.996000000000045,39.2,clear sky,70.0,1.0,4.12,8.0,0.0
312,Echo Mountain Park – Idaho Springs,https://www.skiresort.info/ski-resort/echo-mountain-park-idaho-springs/,65.0,Idaho Springs,Colorado,3.0,2.0,1.0,0.0,,,,,,02/23/21,21:44:00,39.7425,-105.5136,30.110000000000078,-0.615999999999957,10.4,39.992,clear sky,52.0,1.0,20.06,9.0,0.0
313,Hyland Hills,https://www.skiresort.info/ski-resort/hyland-hills/,35.34,Bloomington,Minnesota,1.2,0.6,0.4,0.2,,,,,,02/23/21,22:44:00,44.8408,-93.2983,35.20400000000005,28.508000000000006,33.998000000000026,35.996000000000045,broken clouds,75.0,75.0,2.06,20.0,0.0
314,Elk Mountain,https://www.skiresort.info/ski-resort/elk-mountain/,69.0,Scranton,Pennsylvania,15.0,3.0,8.0,4.0,"[-75.55880888275195, 41.719461278101]",,http://www.elkskier.com/,-75.55880888275195,41.719461278101,02/23/21,23:43:00,41.409,-75.6624,36.122000000000035,25.86200000000006,32.0,39.2,broken clouds,65.0,75.0,4.63,34.0,41.0
315,Willard Mountain – Greenwich,https://www.skiresort.info/ski-resort/willard-mountain-greenwich/,47.0,Greenwich,Capital-Saratoga Region,2.8,0.6,1.4,0.8,,,,,,02/23/21,23:44:00,41.0265,-73.6285,40.29800000000002,28.85,39.2,41.0,broken clouds,70.0,75.0,6.17,0.0,0.0
316,Christmas Mountain,https://www.skiresort.info/ski-resort/christmas-mountain/,45.0,Wisconsin Dells,Wisconsin,2.0,1.3,0.5,0.2,,,,,,02/23/21,22:44:00,43.6275,-89.771,36.932000000000016,29.156000000000034,35.6,37.99400000000007,broken clouds,75.0,75.0,3.09,0.0,21.0
317,Campton Mountain,https://www.skiresort.info/ski-resort/campton-mountain/,22.0,Campton,New Hampshire,1.3,0.6,0.5,0.2,"[-71.6102209983051, 43.866020166101684]",New Hampshire,,-71.6102209983051,43.866020166101684,02/23/21,04:44:00,37.7342,-83.5474,41.57600000000009,34.86200000000006,35.006000000000036,48.2,clear sky,46.0,1.0,1.54,0.0,0.0
318,Mt. Abram,https://www.skiresort.info/ski-resort/mt-abram/,49.0,,Maine,14.5,3.5,7.0,4.0,,,,,,,,,,,,,,,,,,,
319,Bald Mountain,https://www.skiresort.info/ski-resort/bald-mountain/,20.0,Lewiston,Idaho,9.0,3.0,4.0,2.0,,,,,,02/23/21,23:44:00,44.1003,-70.2148,29.858000000000004,23.99000000000002,28.4,33.008,overcast clouds,93.0,90.0,1.4,0.0,55.0
320,Snow Snake,https://www.skiresort.info/ski-resort/snow-snake/,35.0,Harrison,Michigan,3.0,1.0,1.5,0.5,,,,,,02/23/21,23:44:00,30.4091,-89.0436,49.118000000000094,44.69000000000002,46.4,51.008,clear sky,87.0,1.0,2.67,0.0,0.0
321,Tenney Mountain,https://www.skiresort.info/ski-resort/tenney-mountain/,59.0,Plymouth,New Hampshire,15.0,3.0,8.0,4.0,"[-71.77321649500865, 43.74416146609295]",New Hampshire,https://www.skitenney.com/,-71.77321649500865,43.74416146609295,02/23/21,04:44:00,41.8334,-70.8328,35.978000000000065,25.7,33.998000000000026,37.99400000000007,clear sky,80.0,1.0,5.14,0.0,0.0
322,Berkshire East,https://www.skiresort.info/ski-resort/berkshire-east/,72.0,Greenfield,Massachusetts,13.0,6.0,4.0,3.0,,,,,,02/23/21,22:44:00,42.9614,-88.0126,36.30200000000008,29.102000000000075,35.006000000000036,37.99400000000007,overcast clouds,75.0,90.0,2.57,0.0,0.0
323,Peek'n Peak,https://www.skiresort.info/ski-resort/peekn-peak/,63.0,Clymer,Chautauqua-Allegheny,15.0,4.0,8.0,3.0,,,,,,02/23/21,23:44:00,40.6681,-79.0117,34.483999999999995,27.896000000000054,33.008,37.004000000000055,clear sky,80.0,1.0,2.06,26.0,95.0
324,Heiliger Huegel – Hubertus,https://www.skiresort.info/ski-resort/heiliger-huegel-hubertus/,,Hubertus,Wisconsin,1.2,0.6,0.4,0.2,,,,,,02/23/21,05:44:00,52.2309,11.7986,46.47200000000004,43.77200000000003,46.00400000000007,46.994000000000064,few clouds,88.0,11.0,0.89,0.0,0.0
325,Detroit Mountain,https://www.skiresort.info/ski-resort/detroit-mountain/,42.0,Detroit Lakes,Minnesota,2.0,1.0,1.0,0.0,"[-95.78370699655169, 46.815797613793066]",,http://detroitmountain.com/,-95.78370699655169,46.815797613793066,02/23/21,22:44:00,46.8172,-95.8453,30.110000000000078,17.833999999999993,30.002000000000077,30.2,snow,100.0,90.0,6.69,36.0,0.0
326,Campgaw Mountain,https://www.skiresort.info/ski-resort/campgaw-mountain/,45.0,Mahwah,New Jersey,1.3,1.0,0.3,0.0,"[-74.19803506909093, 41.05909266363637]",New Jersey,,-74.19803506909093,41.05909266363637,02/23/21,10:14:00,27.05,76.9333,80.56400000000005,73.79600000000005,80.56400000000005,80.56400000000005,clear sky,15.0,0.0,2.17,0.0,0.0
327,Bluewood,https://www.skiresort.info/ski-resort/bluewood/,47.0,Lewiston,Washington State,11.0,3.0,5.0,3.0,"[-117.85174055504885, 46.07627503094465]",Washington,http://www.bluewood.com,-117.85174055504885,46.07627503094465,02/23/21,23:44:00,44.1003,-70.2148,29.858000000000004,23.99000000000002,28.4,33.008,overcast clouds,93.0,90.0,1.4,0.0,55.0
328,Hermon Mountain,https://www.skiresort.info/ski-resort/hermon-mountain/,,Bangor,Maine,3.0,2.0,0.5,0.5,"[-68.96092785, 44.779837520270284]",Maine,http://skihermonmountain.com/,-68.96092785,44.779837520270284,02/23/21,04:43:00,54.6534,-5.669,48.56000000000007,35.24000000000002,48.00200000000007,50.0,overcast clouds,71.0,100.0,8.75,0.0,0.0
329,The Balsams,https://www.skiresort.info/ski-resort/the-balsams/,,Colebrook,New Hampshire,12.6,3.4,4.0,5.2,,,,,,02/23/21,15:44:00,44.8945,-71.4959,30.056000000000033,23.396000000000054,28.994000000000078,30.992,light snow,93.0,90.0,2.05,0.0,0.0
330,Val Bialas Ski Center – Utica,https://www.skiresort.info/ski-resort/val-bialas-ski-center-utica/,,Utica,Central New York,1.8,0.8,0.4,0.6,,,,,,02/23/21,23:44:00,43.1009,-75.2327,35.996000000000045,26.67200000000004,35.006000000000036,37.004000000000055,overcast clouds,69.0,100.0,4.02,82.0,99.0
331,Yawgoo Valley,https://www.skiresort.info/ski-resort/yawgoo-valley/,50.0,Kingston,Rhode Island,2.5,1.5,1.0,0.0,,,,,,02/23/21,23:44:00,17.997,-76.7936,74.28200000000002,77.21600000000002,69.99800000000002,78.8,few clouds,78.0,20.0,2.57,0.0,0.0
332,Buffalo Ski Club,https://www.skiresort.info/ski-resort/buffalo-ski-club/,50.0,Buffalo,Greater Niagara,11.0,5.0,4.0,2.0,"[-78.69650335984251, 42.67741468976379]",New York,http://www.bscskiarea.com/,-78.69650335984251,42.67741468976379,02/23/21,23:44:00,42.8865,-78.8784,35.906000000000034,23.66600000000001,35.006000000000036,37.004000000000055,broken clouds,80.0,75.0,6.69,25.0,66.0
333,Mount Ski Gull,https://www.skiresort.info/ski-resort/mount-ski-gull/,39.99,Nisswa,Minnesota,2.1,0.7,0.7,0.7,,,,,,02/23/21,22:44:00,46.5205,-94.2886,31.838000000000047,24.494000000000078,30.992,33.8,light snow,86.0,90.0,2.57,33.0,0.0
334,Black Mountain – Jackson,https://www.skiresort.info/ski-resort/black-mountain-jackson/,59.0,Jackson,New Hampshire,12.0,6.0,4.0,2.0,,,,,,02/23/21,23:42:00,42.4165,-122.8345,40.748000000000026,34.898000000000025,39.00200000000007,44.6,overcast clouds,53.0,90.0,1.09,0.0,0.0
335,Big Tupper – Tupper Lake,https://www.skiresort.info/ski-resort/big-tupper-tupper-lake/,,Tupper Lake,The Adirondacks,12.0,5.0,5.0,2.0,,,,,,02/23/21,23:44:00,44.2239,-74.4641,33.008,24.728000000000065,33.008,33.008,light snow,76.0,100.0,3.13,82.0,99.0
